iso3c,Country,Year,Sex,Age_Int,Age_Lower,Deaths,Population,mr,mra,source,Age_Int_cut,Sex_name,asmr
SVN,Slovenia,2020,f,"[75,85)",75,2754.7000000000003,82356,3344.8686191655747,3344.8686191655747,All cause deaths,PRI,Females,NA
SVN,Slovenia,2021,f,"[75,85)",75,2691.2000000000003,82356,3267.764340181651,3267.764340181651,All cause deaths,PRI,Females,NA
SVN,Slovenia,2020,m,(85+],85,2534.3999999999996,15459,16394.333398020568,18005.58917240664,All cause deaths,PRI,Males,NA
SVN,Slovenia,2021,m,(85+],85,2649.5999999999995,15459,17139.530370657867,18824.02504387967,All cause deaths,PRI,Males,NA
SVN,Slovenia,2020,m,"[0,45)",0,361.09999999999997,546340,66.09437346707178,66.09437346707178,All cause deaths,PRI,Males,NA
SVN,Slovenia,2021,m,"[0,45)",0,353.5999999999999,546340,64.7216019328623,64.7216019328623,All cause deaths,PRI,Males,NA
SVN,Slovenia,2020,m,"[45,55)",45,428.49999999999994,154231,277.83000823440165,277.83000823440165,All cause deaths,PRI,Males,NA
SVN,Slovenia,2021,m,"[45,55)",45,390.8,154231,253.38615453443214,253.38615453443214,All cause deaths,PRI,Males,NA
SVN,Slovenia,2020,m,"[55,65)",55,1342.5,148240,905.626011872639,905.626011872639,All cause deaths,PRI,Males,NA
SVN,Slovenia,2021,m,"[55,65)",55,1295.6,148240,873.9881273610362,873.9881273610362,All cause deaths,PRI,Males,NA
SVN,Slovenia,2020,m,"[65,75)",65,2411.4999999999995,113961,2116.074797518449,2116.074797518449,All cause deaths,PRI,Males,NA
SVN,Slovenia,2021,m,"[65,75)",65,2465.6,113961,2163.5471784206875,2163.5471784206875,All cause deaths,PRI,Males,NA
SVN,Slovenia,2020,m,"[75,85)",75,3123.2999999999997,56999,5479.569817014333,5479.569817014333,All cause deaths,PRI,Males,NA
SVN,Slovenia,2021,m,"[75,85)",75,3126.4,56999,5485.00850892121,5485.00850892121,All cause deaths,PRI,Males,NA
SWE,Sweden,2020,b,(85+],85,38463,262304,14663.520190313528,15166.809600141576,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2021,b,(85+],85,37986.399999999994,262304,14481.822618030985,14978.875703788523,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2020,b,"[0,45)",0,2425.1,5527509,43.873289034898,43.873289034898,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2021,b,"[0,45)",0,2402.8,5527509,43.46985233312149,43.46985233312149,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2020,b,"[45,55)",45,2167.6,1334326,162.44905667730376,162.44905667730376,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2021,b,"[45,55)",45,2107,1334326,157.90743791247417,157.90743791247417,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2020,b,"[55,65)",55,5371.4,1184375,453.5218997361477,453.5218997361477,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2021,b,"[55,65)",55,5217.799999999999,1184375,440.5530343007915,440.5530343007915,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2020,b,"[65,75)",65,14855,1090884,1361.7396533453602,1361.7396533453602,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2021,b,"[65,75)",65,14707.4,1090884,1348.2093421482027,1348.2093421482027,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2020,b,"[75,85)",75,25782.499999999996,699872,3683.887910932284,3683.887910932284,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2021,b,"[75,85)",75,25987.199999999997,699872,3713.136116318412,3713.136116318412,All cause deaths,PRI,Both sexes,NA
SWE,Sweden,2020,f,(85+],85,23187.8,168214,13784.702819028142,14271.68564156374,All cause deaths,PRI,Females,NA
SWE,Sweden,2021,f,(85+],85,22790,168214,13548.218340922871,14026.846694004504,All cause deaths,PRI,Females,NA
SWE,Sweden,2020,f,"[0,45)",0,866.6999999999999,2697358,32.13144121025092,32.13144121025092,All cause deaths,PRI,Females,NA
SWE,Sweden,2021,f,"[0,45)",0,871.8,2697358,32.3205151114535,32.3205151114535,All cause deaths,PRI,Females,NA
SWE,Sweden,2020,f,"[45,55)",45,886.6000000000001,657488,134.84656754191715,134.84656754191715,All cause deaths,PRI,Females,NA
SWE,Sweden,2021,f,"[45,55)",45,874.6,657488,133.02143917455527,133.02143917455527,All cause deaths,PRI,Females,NA
SWE,Sweden,2020,f,"[55,65)",55,2149.7999999999993,588146,365.5214861615992,365.5214861615992,All cause deaths,PRI,Females,NA
SWE,Sweden,2021,f,"[55,65)",55,2088.1999999999994,588146,355.0478962706538,355.0478962706538,All cause deaths,PRI,Females,NA
SWE,Sweden,2020,f,"[65,75)",65,6183.899999999999,555659,1112.8947789921515,1112.8947789921515,All cause deaths,PRI,Females,NA
SWE,Sweden,2021,f,"[65,75)",65,6140.799999999999,555659,1105.1382232628282,1105.1382232628282,All cause deaths,PRI,Females,NA
SWE,Sweden,2020,f,"[75,85)",75,11608.999999999998,373458,3108.515549271939,3108.515549271939,All cause deaths,PRI,Females,NA
SWE,Sweden,2021,f,"[75,85)",75,11626.399999999998,373458,3113.174707731525,3113.174707731525,All cause deaths,PRI,Females,NA
SWE,Sweden,2020,m,(85+],85,15275.199999999999,94090,16234.66893399936,16822.936625314498,All cause deaths,PRI,Males,NA
SWE,Sweden,2021,m,(85+],85,15196.4,94090,16150.919332553936,16736.152334040093,All cause deaths,PRI,Males,NA
SWE,Sweden,2020,m,"[0,45)",0,1558.3999999999999,2830151,55.06419975471273,55.06419975471273,All cause deaths,PRI,Males,NA
SWE,Sweden,2021,m,"[0,45)",0,1531,2830151,54.09605353212602,54.09605353212602,All cause deaths,PRI,Males,NA
SWE,Sweden,2020,m,"[45,55)",45,1281.0000000000005,676838,189.26242320909884,189.26242320909884,All cause deaths,PRI,Males,NA
SWE,Sweden,2021,m,"[45,55)",45,1232.4000000000005,676838,182.08197530280518,182.08197530280518,All cause deaths,PRI,Males,NA
SWE,Sweden,2020,m,"[55,65)",55,3221.5999999999995,596229,540.3293030027053,540.3293030027053,All cause deaths,PRI,Males,NA
SWE,Sweden,2021,m,"[55,65)",55,3129.6,596229,524.8989901531123,524.8989901531123,All cause deaths,PRI,Males,NA
SWE,Sweden,2020,m,"[65,75)",65,8671.099999999999,535225,1620.0850109766916,1620.0850109766916,All cause deaths,PRI,Males,NA
SWE,Sweden,2021,m,"[65,75)",65,8566.6,535225,1600.5605119342333,1600.5605119342333,All cause deaths,PRI,Males,NA
SWE,Sweden,2020,m,"[75,85)",75,14173.499999999998,326414,4342.185077845926,4342.185077845926,All cause deaths,PRI,Males,NA
SWE,Sweden,2021,m,"[75,85)",75,14360.8,326414,4399.5661950774165,4399.5661950774165,All cause deaths,PRI,Males,NA
TWN,Taiwan,2020,b,(85+],85,54231.399999999994,431078,12580.41468133377,13130.12875204817,All cause deaths,PRI,Both sexes,NA
TWN,Taiwan,2020,b,"[0,45)",0,9521.599999999999,12943089,73.56512807723102,73.56512807723102,All cause deaths,PRI,Both sexes,NA
TWN,Taiwan,2020,b,"[45,55)",45,12773.8,3562029,358.61021906334844,358.61021906334844,All cause deaths,PRI,Both sexes,NA
TWN,Taiwan,2020,b,"[55,65)",55,24754.199999999997,3536956,699.8729981373814,699.8729981373814,All cause deaths,PRI,Both sexes,NA
TWN,Taiwan,2020,b,"[65,75)",65,31525.099999999995,2319768,1358.9764148828674,1358.9764148828674,All cause deaths,PRI,Both sexes,NA
TWN,Taiwan,2020,b,"[75,85)",75,43960.90000000001,1023855,4293.664630245495,4293.664630245495,All cause deaths,PRI,Both sexes,NA
TWN,Taiwan,2020,f,(85+],85,27743.4,235037,11803.8436501487,12642.535106214602,All cause deaths,PRI,Females,NA
TWN,Taiwan,2020,f,"[0,45)",0,3011.599999999999,6328884,47.58500866819488,47.58500866819488,All cause deaths,PRI,Females,NA
TWN,Taiwan,2020,f,"[45,55)",45,3607.4000000000005,1800271,200.38094264696818,200.38094264696818,All cause deaths,PRI,Females,NA
TWN,Taiwan,2020,f,"[55,65)",55,7558,1815862,416.2210564459193,416.2210564459193,All cause deaths,PRI,Females,NA
TWN,Taiwan,2020,f,"[65,75)",65,11270,1217955,925.3215430783567,925.3215430783567,All cause deaths,PRI,Females,NA
TWN,Taiwan,2020,f,"[75,85)",75,20465.799999999996,584453,3501.7015910603586,3501.7015910603586,All cause deaths,PRI,Females,NA
TWN,Taiwan,2020,m,(85+],85,26488,196041,13511.459337587545,13537.878159659373,All cause deaths,PRI,Males,NA
TWN,Taiwan,2020,m,"[0,45)",0,6510,6614205,98.42452721075321,98.42452721075321,All cause deaths,PRI,Males,NA
TWN,Taiwan,2020,m,"[45,55)",45,9166.4,1761758,520.2984745918566,520.2984745918566,All cause deaths,PRI,Males,NA
TWN,Taiwan,2020,m,"[55,65)",55,17196.199999999997,1721094,999.1435679864085,999.1435679864085,All cause deaths,PRI,Males,NA
TWN,Taiwan,2020,m,"[65,75)",65,20255.1,1101813,1838.342804087445,1838.342804087445,All cause deaths,PRI,Males,NA
TWN,Taiwan,2020,m,"[75,85)",75,23495.1,439402,5347.062598713706,5347.062598713706,All cause deaths,PRI,Males,NA
COL,Colombia,2020,b,"[0,45)",0,43718.737392555166,35612460,122.76247524758234,122.76247524758234,All cause deaths,PRI,Both sexes,NA
COL,Colombia,2020,b,"[45,55)",45,16558.678400187466,5938183,278.8509279722007,278.8509279722007,All cause deaths,PRI,Both sexes,NA
COL,Colombia,2020,b,"[55,65)",55,30199.333740700597,4721965,639.550139416548,639.550139416548,All cause deaths,PRI,Both sexes,NA
COL,Colombia,2020,b,"[65,75)",65,43217.23072474331,2872544,1504.49325492467,1504.49325492467,All cause deaths,PRI,Both sexes,NA
COL,Colombia,2020,b,"[75,85)",75,57050.85820723892,1308394,4360.372961603226,4360.372961603226,All cause deaths,PRI,Both sexes,NA
COL,Colombia,2020,b,(85+],85,57866.1615345745,429338,13477.996714610515,14236.24276926893,All cause deaths,PRI,Both sexes,NA
COL,Colombia,2020,f,"[0,45)",0,13549.710152223952,17662523,76.71446572057657,76.71446572057657,All cause deaths,PRI,Females,NA
COL,Colombia,2020,f,"[45,55)",45,6803.694555010148,3144877,216.3421512195914,216.3421512195914,All cause deaths,PRI,Females,NA
COL,Colombia,2020,f,"[55,65)",55,12678.506929911924,2525148,502.0896569195914,502.0896569195914,All cause deaths,PRI,Females,NA
COL,Colombia,2020,f,"[65,75)",65,18443.80227637381,1562917,1180.088403694746,1180.088403694746,All cause deaths,PRI,Females,NA
COL,Colombia,2020,f,"[75,85)",75,27038.71325325859,743769,3635.3643743230214,3635.3643743230214,All cause deaths,PRI,Females,NA
COL,Colombia,2020,f,(85+],85,33253.24536123402,259086,12834.829115133207,13898.91221421903,All cause deaths,PRI,Females,NA
COL,Colombia,2020,m,"[0,45)",0,30169.027240331226,17949937,168.0731650497226,168.0731650497226,All cause deaths,PRI,Males,NA
COL,Colombia,2020,m,"[45,55)",45,9754.983845177321,2793306,349.22718259930423,349.22718259930423,All cause deaths,PRI,Males,NA
COL,Colombia,2020,m,"[55,65)",55,17520.826810788672,2196817,797.5551359438984,797.5551359438984,All cause deaths,PRI,Males,NA
COL,Colombia,2020,m,"[65,75)",65,24773.428448369505,1309627,1891.6400202782552,1891.6400202782552,All cause deaths,PRI,Males,NA
COL,Colombia,2020,m,"[75,85)",75,30012.144953980325,564625,5315.411990963972,5315.411990963972,All cause deaths,PRI,Males,NA
COL,Colombia,2020,m,(85+],85,24612.916173340484,170252,14456.755969586544,14708.403431989243,All cause deaths,PRI,Males,NA
PER,Peru,2020,b,"[0,45)",0,22528.950434875653,23487781,95.9177473379697,95.9177473379697,All cause deaths,PRI,Both sexes,NA
PER,Peru,2021,b,"[0,45)",0,23685.78146074759,23487781,100.84299347285122,100.84299347285122,All cause deaths,PRI,Both sexes,NA
PER,Peru,2020,b,"[45,55)",45,9319.469588477376,3837964,242.8232674531959,242.8232674531959,All cause deaths,PRI,Both sexes,NA
PER,Peru,2021,b,"[45,55)",45,9838.686271525674,3837964,256.3517081328974,256.3517081328974,All cause deaths,PRI,Both sexes,NA
PER,Peru,2020,b,"[55,65)",55,14203.539447645024,2769221,512.9074005882891,512.9074005882891,All cause deaths,PRI,Both sexes,NA
PER,Peru,2021,b,"[55,65)",55,15214.363480745302,2769221,549.4095083326791,549.4095083326791,All cause deaths,PRI,Both sexes,NA
PER,Peru,2020,b,"[65,75)",65,20836.070172130865,1761246,1183.0300918855664,1183.0300918855664,All cause deaths,PRI,Both sexes,NA
PER,Peru,2021,b,"[65,75)",65,22343.55949381399,1761246,1268.6222988619415,1268.6222988619415,All cause deaths,PRI,Both sexes,NA
PER,Peru,2020,b,"[75,85)",75,27731.022429326553,868706,3192.2218137467166,3192.2218137467166,All cause deaths,PRI,Both sexes,NA
PER,Peru,2021,b,"[75,85)",75,29153.329713743453,868706,3355.9489302184456,3355.9489302184456,All cause deaths,PRI,Both sexes,NA
PER,Peru,2020,b,(85+],85,29825.28126087784,246928,12078.533524297707,13446.238992393635,All cause deaths,PRI,Both sexes,NA
PER,Peru,2021,b,(85+],85,32144.112912757286,246928,13017.605501505413,14491.646219288643,All cause deaths,PRI,Both sexes,NA
PER,Peru,2020,f,"[0,45)",0,8557.798405485832,11788240,72.59606527764817,72.59606527764817,All cause deaths,PRI,Females,NA
PER,Peru,2021,f,"[0,45)",0,8954.034654273359,11788240,75.9573494794249,75.9573494794249,All cause deaths,PRI,Females,NA
PER,Peru,2020,f,"[45,55)",45,3982.727822237672,1889995,210.72689727949927,210.72689727949927,All cause deaths,PRI,Females,NA
PER,Peru,2021,f,"[45,55)",45,4205.97042495063,1889995,222.53870644899223,222.53870644899223,All cause deaths,PRI,Females,NA
PER,Peru,2020,f,"[55,65)",55,6237.632982300551,1394201,447.39840111293506,447.39840111293506,All cause deaths,PRI,Females,NA
PER,Peru,2021,f,"[55,65)",55,6699.112505425369,1394201,480.49832882241293,480.49832882241293,All cause deaths,PRI,Females,NA
PER,Peru,2020,f,"[65,75)",65,9306.608260028328,907114,1025.957956775921,1025.957956775921,All cause deaths,PRI,Females,NA
PER,Peru,2021,f,"[65,75)",65,9909.423202771584,907114,1092.4121116829401,1092.4121116829401,All cause deaths,PRI,Females,NA
PER,Peru,2020,f,"[75,85)",75,13409.972004280042,463781,2891.4448854696598,2891.4448854696598,All cause deaths,PRI,Females,NA
PER,Peru,2021,f,"[75,85)",75,14187.89551971864,463781,3059.1799835954125,3059.1799835954125,All cause deaths,PRI,Females,NA
PER,Peru,2020,f,(85+],85,16258.593859000903,149909,10845.6422623064,12289.788127271426,All cause deaths,PRI,Females,NA
PER,Peru,2021,f,(85+],85,17494.397026193736,149909,11670.011157564746,13223.925434810037,All cause deaths,PRI,Females,NA
PER,Peru,2020,m,"[0,45)",0,13971.152029389828,11699541,119.41624059772796,119.41624059772796,All cause deaths,PRI,Males,NA
PER,Peru,2021,m,"[0,45)",0,14731.746806474239,11699541,125.91730570006327,125.91730570006327,All cause deaths,PRI,Males,NA
PER,Peru,2020,m,"[45,55)",45,5336.741766239702,1947969,273.9644094048572,273.9644094048572,All cause deaths,PRI,Males,NA
PER,Peru,2021,m,"[45,55)",45,5632.7158465750435,1947969,289.1583924885377,289.1583924885377,All cause deaths,PRI,Males,NA
PER,Peru,2020,m,"[55,65)",55,7965.906465344473,1375020,579.3302254035922,579.3302254035922,All cause deaths,PRI,Males,NA
PER,Peru,2021,m,"[55,65)",55,8515.250975319934,1375020,619.2819722854891,619.2819722854891,All cause deaths,PRI,Males,NA
PER,Peru,2020,m,"[65,75)",65,11529.461912102537,854132,1349.8454468516034,1349.8454468516034,All cause deaths,PRI,Males,NA
PER,Peru,2021,m,"[65,75)",65,12434.136291042409,854132,1455.7628435701283,1455.7628435701283,All cause deaths,PRI,Males,NA
PER,Peru,2020,m,"[75,85)",75,14321.050425046506,404925,3536.7167808968343,3536.7167808968343,All cause deaths,PRI,Males,NA
PER,Peru,2021,m,"[75,85)",75,14965.434194024801,404925,3695.853354084041,3695.853354084041,All cause deaths,PRI,Males,NA
PER,Peru,2020,m,(85+],85,13566.687401876941,97019,13983.5366287809,15181.77453997778,All cause deaths,PRI,Males,NA
PER,Peru,2021,m,(85+],85,14649.715886563552,97019,15099.842182009248,16393.735410588768,All cause deaths,PRI,Males,NA
MEX,Mexico,2020,b,"[0,45)",0,145953.79374046405,93667303,155.82149700676666,155.82149700676666,All cause deaths,PRI,Both sexes,NA
MEX,Mexico,2020,b,"[45,55)",45,74521.97624094429,14940711,498.78467123113677,498.78467123113677,All cause deaths,PRI,Both sexes,NA
MEX,Mexico,2020,b,"[55,65)",55,111350.0400450796,10502508,1060.2233299425204,1060.2233299425204,All cause deaths,PRI,Both sexes,NA
MEX,Mexico,2020,b,"[65,75)",65,134573.39401109907,6062206,2219.874976388118,2219.874976388118,All cause deaths,PRI,Both sexes,NA
MEX,Mexico,2020,b,"[75,85)",75,150833.09641055734,2780510,5424.65577935549,5424.65577935549,All cause deaths,PRI,Both sexes,NA
MEX,Mexico,2020,b,(85+],85,135551.79955185557,979515,13838.665007871812,14223.685924539272,All cause deaths,PRI,Both sexes,NA
MEX,Mexico,2020,f,"[0,45)",0,42116.46585941917,46931751,89.73981358466504,89.73981358466504,All cause deaths,PRI,Females,NA
MEX,Mexico,2020,f,"[45,55)",45,26535.37237299199,7921898,334.9623079341843,334.9623079341843,All cause deaths,PRI,Females,NA
MEX,Mexico,2020,f,"[55,65)",55,45677.860781695235,5590746,817.0262212179776,817.0262212179776,All cause deaths,PRI,Females,NA
MEX,Mexico,2020,f,"[65,75)",65,59960.230123911104,3279013,1828.6060507814732,1828.6060507814732,All cause deaths,PRI,Females,NA
MEX,Mexico,2020,f,"[75,85)",75,73648.7123122129,1549966,4751.634055986577,4751.634055986577,All cause deaths,PRI,Females,NA
MEX,Mexico,2020,f,(85+],85,77292.50146813624,587893,13147.375707507359,13814.341588684558,All cause deaths,PRI,Females,NA
MEX,Mexico,2020,m,"[0,45)",0,103837.3278810449,46735552,222.1805957936367,222.1805957936367,All cause deaths,PRI,Males,NA
MEX,Mexico,2020,m,"[45,55)",45,47986.603867952304,7018813,683.6854588938658,683.6854588938658,All cause deaths,PRI,Males,NA
MEX,Mexico,2020,m,"[55,65)",55,65672.17926338434,4911762,1337.039116785063,1337.039116785063,All cause deaths,PRI,Males,NA
MEX,Mexico,2020,m,"[65,75)",65,74613.16388718798,2783193,2680.847641079436,2680.847641079436,All cause deaths,PRI,Males,NA
MEX,Mexico,2020,m,"[75,85)",75,77184.38409834445,1230544,6272.379053357251,6272.379053357251,All cause deaths,PRI,Males,NA
MEX,Mexico,2020,m,(85+],85,58259.29808371933,391622,14876.410948240735,14767.987759839338,All cause deaths,PRI,Males,NA
PHL,Philippines,2020,b,"[0,45)",0,129926.04501320775,85021993,152.81463116632392,152.81463116632392,All cause deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[45,55)",45,73896.59336485274,10876261,679.4301218484252,679.4301218484252,All cause deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[55,65)",55,110481.09888956306,7643109,1445.499454339367,1445.499454339367,All cause deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[65,75)",65,128616.499620032,4147114,3101.349507634273,3101.349507634273,All cause deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[75,85)",75,114730.88104926463,1558726,7360.554776738479,7360.554776738479,All cause deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,(85+],85,67421.68206307976,333882,20193.266502261205,22771.6432202768,All cause deaths,PRI,Both sexes,NA
PHL,Philippines,2020,f,"[0,45)",0,46532.56850226376,41631344,111.77291922707026,111.77291922707026,All cause deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[45,55)",45,25777.49335281217,5453596,472.66965416602494,472.66965416602494,All cause deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[55,65)",55,39551.744407564474,3952476,1000.6827216044949,1000.6827216044949,All cause deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[65,75)",65,51514.14370257526,2300481,2239.2770773840452,2239.2770773840452,All cause deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[75,85)",75,59619.560972721956,975283,6113.052413783687,6113.052413783687,All cause deaths,PRI,Females,NA
PHL,Philippines,2020,f,(85+],85,45207.989062062334,239080,18909.147173357174,21586.755985032487,All cause deaths,PRI,Females,NA
PHL,Philippines,2020,m,"[0,45)",0,83394.92717568757,43390649,192.19562071009256,192.19562071009256,All cause deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[45,55)",45,48120.02722823604,5422665,887.3870546721223,887.3870546721223,All cause deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[55,65)",55,70930.58944784732,3690633,1921.9085031713344,1921.9085031713344,All cause deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[65,75)",65,77102.93568951523,1846633,4175.325345616331,4175.325345616331,All cause deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[75,85)",75,55109.693550905424,583443,9445.600264448356,9445.600264448356,All cause deaths,PRI,Males,NA
PHL,Philippines,2020,m,(85+],85,22211.126907808393,94802,23428.964481559873,26578.046391337262,All cause deaths,PRI,Males,NA
